transcript_col,model_type,embedding_dim,lstm_units,dropout,recurrent_dropout,dense_units,learning_rate,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1,mean_weighted_f1,std_weighted_f1,mean_precision_macro,std_precision_macro,mean_recall_macro,std_recall_macro,mean_precision_weighted,std_precision_weighted,mean_recall_weighted,std_recall_weighted
Transcript_PFT,lstm,200,16,0.3,0.2,64,0.001,0.4149193548387097,0.12149180834656047,0.3073853615520282,0.12979816486563733,0.3764623335893497,0.11293761498400226,0.35498623619996755,0.20578014637113884,0.349435531788473,0.11254832681868547,0.419296839818785,0.1593770467754499,0.4149193548387097,0.12149180834656047
Transcript_PFT,lstm,200,16,0.3,0.2,64,0.0005,0.4768145161290323,0.08176142771132595,0.32326712841066196,0.05447683971667014,0.4455152106384489,0.07196248698567581,0.35852450019116683,0.04462209026272932,0.3464200831847891,0.05748518489831139,0.48374163172550266,0.04954230505358154,0.4768145161290323,0.08176142771132595
Transcript_PFT,lstm,200,64,0.3,0.0,0,0.001,0.38266129032258067,0.048695255288550086,0.29077688610623037,0.1146137202509152,0.32668709770556636,0.09045397426515318,0.28715440115440116,0.13022579689726893,0.36117052881758765,0.10350191661862902,0.34315343527440295,0.13219777746393163,0.38266129032258067,0.048695255288550086
Transcript_PFT,lstm,200,64,0.3,0.0,0,0.0005,0.4903225806451613,0.0892796935683745,0.3872890979987754,0.09966626483759847,0.4669522264502753,0.10053178255310212,0.3882003953231575,0.09835743891229955,0.4071301247771836,0.10424942907914912,0.4604112917328617,0.10915174425532402,0.4903225806451613,0.0892796935683745
Transcript_PFT,lstm,200,64,0.3,0.0,64,0.001,0.4076612903225807,0.07294264563716776,0.22809731369370753,0.021012037665982773,0.3098958595398037,0.05791612042302233,0.29147783251231535,0.0980294246271524,0.30758318478906715,0.02756035208715411,0.41462853898511576,0.1417579190753714,0.4076612903225807,0.07294264563716776
Transcript_PFT,lstm,200,64,0.3,0.0,64,0.0005,0.4143145161290323,0.1045008513823988,0.24910033835893303,0.031340499759109734,0.3544120862599178,0.045505682663239434,0.2433540330812627,0.06473606903047759,0.3001633986928104,0.03309922757781553,0.3461688144978686,0.07470297402775376,0.4143145161290323,0.1045008513823988
Transcript_PFT,lstm,200,64,0.3,0.1,0,0.001,0.4195564516129032,0.08697534845169315,0.29259181320650585,0.06986963240421276,0.36382004445810245,0.0933496265988554,0.2809304902184159,0.08742452951537015,0.34790552584670237,0.0521306658049826,0.35370483036554645,0.11656429579027583,0.4195564516129032,0.08697534845169315
Transcript_PFT,lstm,200,64,0.3,0.1,0,0.0005,0.4830645161290323,0.07752638770665683,0.31252600240067646,0.05585484293049534,0.41635072526712913,0.07059801422619572,0.33497539072251714,0.08773400051307159,0.3517453951277481,0.036373653226784396,0.4207983380223369,0.09820426214447327,0.4830645161290323,0.07752638770665683
Transcript_PFT,lstm,200,64,0.3,0.1,64,0.001,0.4260080645161291,0.052773308711724094,0.25574985660984273,0.04867532503680318,0.3563259538323613,0.08051692909909933,0.2356409923472742,0.07315183788874885,0.3065136660724896,0.02960189823590697,0.32620634459299636,0.10636653905850753,0.4260080645161291,0.052773308711724094
Transcript_PFT,lstm,200,64,0.3,0.1,64,0.0005,0.4080645161290323,0.08676010198568279,0.31606778620148596,0.08588744647669709,0.3715667989596538,0.09905723179337136,0.3607809588072747,0.16947602922724894,0.33721776589423647,0.07767512200293833,0.3903431690073509,0.1417442654130463,0.4080645161290323,0.08676010198568279
